Lisa Conn 8D V3 2010.02.27 12:10 ,,
Freq,Impedancedata,Phase
3605,1.327263832,-0.419910368
3605.5,1.327147841,-0.420852111
3606,1.32676661,-0.418333624
3606.5,1.326442003,-0.419155223
3607,1.325815797,-0.416594886
3607.5,1.325336576,-0.417237405
3608,1.324763417,-0.414699369
3608.5,1.323997498,-0.41548109
3609,1.322993636,-0.412885401
3609.5,1.321884274,-0.413461962
3610,1.320783257,-0.410641997
3610.5,1.319549918,-0.411199711
3611,1.318057537,-0.408239131
3611.5,1.316651106,-0.408511353
3612,1.315031648,-0.405403698
3612.5,1.313315749,-0.405508088
3613,1.311291456,-0.402020783
3613.5,1.309546113,-0.401518384
3614,1.307809234,-0.397717255
3614.5,1.306005597,-0.396974777
3615,1.304347754,-0.392687458
3615.5,1.302912474,-0.391608638
3616,1.301470995,-0.387151407
3616.5,1.300085902,-0.385780121
3617,1.298892856,-0.380870195
3617.5,1.298059225,-0.379149164
3618,1.297456861,-0.374167035
3618.5,1.296845198,-0.372517213
3619,1.296242833,-0.367333277
3619.5,1.295901179,-0.365326062
3620,1.29576683,-0.359838785
3620.5,1.296019077,-0.357693464
3621,1.296249866,-0.35216075
3621.5,1.296963573,-0.349787403
3622,1.297872424,-0.344267477
3622.5,1.298883677,-0.342008462
3623,1.300100803,-0.336313817
3623.5,1.301821113,-0.33400269
3624,1.303474307,-0.328568029
3624.5,1.305333257,-0.326271357
3625,1.307365656,-0.320763701
3625.5,1.309571028,-0.318414833
3626,1.312147498,-0.312771531
3626.5,1.315046787,-0.31049422
3627,1.31811893,-0.305039905
3627.5,1.32140255,-0.302855543
3628,1.324961901,-0.297455093
3628.5,1.328736663,-0.295340532
3629,1.332954884,-0.289978186
3629.5,1.337458491,-0.288148203
3630,1.342065334,-0.283078728
3630.5,1.347067952,-0.281346727
3631,1.352361679,-0.276481556
3631.5,1.358054161,-0.275039088
3632,1.364007235,-0.270610297
3632.5,1.370060444,-0.269570413
3633,1.376594663,-0.26530236
3633.5,1.383622169,-0.264705923
3634,1.390809894,-0.261182244
3634.5,1.39822793,-0.261281025
3635,1.405679941,-0.258447087
3635.5,1.413237453,-0.259149871
3636,1.420879126,-0.256882614
3636.5,1.428592086,-0.258205208
3637,1.436244726,-0.256559234
3637.5,1.443935633,-0.258399628
3638,1.451680303,-0.257329692
3638.5,1.459242821,-0.259818344
3639,1.466799617,-0.259271952
3639.5,1.474206328,-0.262337312
3640,1.481407881,-0.262362224
3640.5,1.488384604,-0.265868456
3641,1.495318532,-0.266255166
3641.5,1.502126336,-0.270299422
3642,1.508498669,-0.27130641
3642.5,1.514566183,-0.275753147
3643,1.520279527,-0.277082922
3643.5,1.525650978,-0.281797266
3644,1.530724406,-0.283322366
3644.5,1.535497665,-0.288205081
3645,1.540079951,-0.289882818
3645.5,1.544349551,-0.295032506
3646,1.548164248,-0.296926533
3646.5,1.551753163,-0.302099901
3647,1.555166841,-0.304072805
3647.5,1.558228612,-0.309533853
3648,1.560673237,-0.311694635
3648.5,1.562859416,-0.317049319
3649,1.564705372,-0.319082492
3649.5,1.566454768,-0.324346404
3650,1.567862511,-0.326461846
3650.5,1.568816423,-0.331756946
3651,1.569544673,-0.333661817
3651.5,1.570136666,-0.338789817
3652,1.570461273,-0.340675024
3652.5,1.570479035,-0.345737457
3653,1.57030642,-0.347496874
3653.5,1.569786072,-0.352455412
3654,1.569051504,-0.354001626
3654.5,1.568172693,-0.358709918
3655,1.567112327,-0.360107804
3655.5,1.565770268,-0.364613365
3656,1.56440258,-0.36572033
3656.5,1.562825084,-0.369963288
3657,1.561420679,-0.370760228
3657.5,1.559996128,-0.374961913
3658,1.55821228,-0.375841842
3658.5,1.55629003,-0.379781801
3659,1.554461598,-0.380381827
3659.5,1.552435875,-0.384240399
3660,1.550329924,-0.384675895
3660.5,1.548174143,-0.388316436
3661,1.545922041,-0.388609729
3661.5,1.543519735,-0.391996371
3662,1.541343093,-0.391959877
3662.5,1.539121032,-0.395245514
3663,1.536860943,-0.395122903
3663.5,1.534622908,-0.398221531
3664,1.53243041,-0.397964396
3664.5,1.530236959,-0.400926506
3665,1.52822423,-0.400555966
3665.5,1.526144505,-0.403555798
3666,1.524052978,-0.403158504
3666.5,1.522041678,-0.40609785
3667,1.519961238,-0.405757279
3667.5,1.51779747,-0.408720132
3668,1.515521765,-0.408326846
3668.5,1.513236046,-0.411136473
3669,1.511053085,-0.41063511
3669.5,1.508744001,-0.413448431
3670,1.50655067,-0.412826096
3670.5,1.504452944,-0.415683222
3671,1.502106667,-0.415225516
3671.5,1.499741316,-0.41806257
3672,1.497230768,-0.417517783
3672.5,1.494847894,-0.420267598
3673,1.492347121,-0.419755795
3673.5,1.489825845,-0.422605918
3674,1.486941576,-0.422139458
3674.5,1.484069228,-0.424809562
3675,1.48111558,-0.424152994
3675.5,1.478266239,-0.426746774
3676,1.475206494,-0.426136696
3676.5,1.472028732,-0.428674862
3677,1.468777537,-0.427868351
3677.5,1.465598464,-0.430256037
3678,1.462332845,-0.429429748
3678.5,1.45897758,-0.431806075
3679,1.455476284,-0.430927486
3679.5,1.4518255,-0.433157705
3680,1.448205113,-0.432053495
3680.5,1.444530129,-0.43416029
3681,1.440778375,-0.432972626
3681.5,1.436931849,-0.434934629
3682,1.433059216,-0.43357866
3682.5,1.429141641,-0.435330964
3683,1.425418973,-0.433850631
3683.5,1.421427488,-0.435738107
3684,1.417192817,-0.434209222
3684.5,1.412899613,-0.435781187
3685,1.408557773,-0.434043882
3685.5,1.403989792,-0.435384959
3686,1.399550557,-0.433277717
3686.5,1.39500916,-0.434402041
3687,1.390381932,-0.432052881
3687.5,1.385815144,-0.432782661
3688,1.381327748,-0.430177087
3688.5,1.376744986,-0.430691485
3689,1.372273684,-0.427804384
3689.5,1.367725849,-0.428057523
3690,1.363320231,-0.424893323
3690.5,1.358831763,-0.42490793
3691,1.354477048,-0.421463695
3691.5,1.350088835,-0.421246503
3692,1.345700502,-0.417574164
3692.5,1.341256499,-0.41699932
3693,1.336964369,-0.412881434
3693.5,1.332811117,-0.411903389
3694,1.328847647,-0.407543683
3694.5,1.324765921,-0.406362708
3695,1.320892215,-0.401536296
3695.5,1.317289591,-0.399951712
3696,1.313824177,-0.394937743
3696.5,1.310522556,-0.393182977
3697,1.307232618,-0.388020967
3697.5,1.303995967,-0.386002193
3698,1.300825,-0.380433389
3698.5,1.297928095,-0.37791791
3699,1.2953161,-0.371973277
3699.5,1.292915821,-0.369215104
3700,1.290757656,-0.362988486
3700.5,1.288922787,-0.359985198
3701,1.287267804,-0.353609183
3701.5,1.285875201,-0.350415239
3702,1.284715891,-0.343831824
3702.5,1.283851624,-0.340477168
3703,1.283121467,-0.333732306
3703.5,1.28279078,-0.330071412
3704,1.282832623,-0.32314347
3704.5,1.283177614,-0.319429613
3705,1.283853412,-0.312427134
3705.5,1.28488338,-0.308620182
3706,1.286350131,-0.301595866
3706.5,1.28812778,-0.297843937
3707,1.290413499,-0.290914316
3707.5,1.292912245,-0.287439868
3708,1.295675516,-0.280698952
3708.5,1.298813105,-0.277295686
3709,1.302281022,-0.270786536
3709.5,1.305938005,-0.267589586
3710,1.310085058,-0.261208945
3710.5,1.314415097,-0.258289916
3711,1.319177151,-0.252070573
3711.5,1.324454546,-0.249403144
3712,1.329999089,-0.243760345
3712.5,1.335692406,-0.241582996
3713,1.341738105,-0.236257323
3713.5,1.348071098,-0.234445725
3714,1.35479939,-0.229535948
3714.5,1.361888528,-0.228256237
3715,1.369286656,-0.224035806
3715.5,1.376838326,-0.223570446
3716,1.384289622,-0.220114872
3716.5,1.391860962,-0.220078639
3717,1.399728656,-0.21704991
3717.5,1.407698035,-0.217662474
3718,1.415798783,-0.2153186
3718.5,1.423904777,-0.216628699
3719,1.43205297,-0.214976809
3719.5,1.44010663,-0.216997591
3720,1.448075891,-0.216010747
3720.5,1.455922246,-0.218704012
3721,1.463424444,-0.218391477
3721.5,1.47069335,-0.221548592
3722,1.477734208,-0.221636054
3722.5,1.484514832,-0.225146783
3723,1.491191149,-0.225556217
3723.5,1.497537017,-0.229470029
3724,1.503679991,-0.230189911
3724.5,1.509541392,-0.234409857
3725,1.515091777,-0.235378281
3725.5,1.520515203,-0.239786623
3726,1.52556932,-0.241062929
3726.5,1.530276895,-0.245685809
3727,1.5346663,-0.247019891
3727.5,1.538922191,-0.251654717
3728,1.542915702,-0.25311845
3728.5,1.546612859,-0.257839524
3729,1.550197244,-0.259314229
3729.5,1.55351162,-0.264136926
3730,1.556609511,-0.265690801
3730.5,1.559455872,-0.270530953
3731,1.562199354,-0.272090887
3731.5,1.564702749,-0.277029018
3732,1.566929579,-0.278684069
3732.5,1.568889499,-0.283605483
3733,1.570703506,-0.285200113
3733.5,1.572301865,-0.290108372
3734,1.573701143,-0.291684857
3734.5,1.574918747,-0.296521438
3735,1.576100826,-0.298040554
3735.5,1.577064872,-0.303001753
3736,1.577579975,-0.304593219
3736.5,1.577963471,-0.309339438
3737,1.578249097,-0.310726142
3737.5,1.578467488,-0.315370175
3738,1.578595638,-0.316710058
3738.5,1.57858634,-0.321371631
3739,1.578369021,-0.322691729
3739.5,1.578057051,-0.327303717
3740,1.577432275,-0.328561631
3740.5,1.576830387,-0.332952439
3741,1.576181054,-0.334102568
3741.5,1.575402498,-0.33846152
3742,1.574652433,-0.339543137
3742.5,1.573732257,-0.343953795
3743,1.572652102,-0.345020373
3743.5,1.571544409,-0.349324231
3744,1.57042098,-0.350390601
3744.5,1.569106817,-0.354829094
3745,1.567491293,-0.355964147
3745.5,1.56569612,-0.360297
3746,1.563743711,-0.361291243
3746.5,1.561676264,-0.365463282
3747,1.559589505,-0.366330037
3747.5,1.557328582,-0.370453616
3748,1.55502522,-0.371221613
3748.5,1.552639008,-0.375296828
3749,1.550118566,-0.376090904
3749.5,1.547343493,-0.380206277
3750,1.544247389,-0.380891613
3750.5,1.541139841,-0.384735795
3751,1.537843823,-0.385283141
3751.5,1.534379363,-0.388948837
3752,1.530872822,-0.38924755
3752.5,1.527243018,-0.392707997
3753,1.523634195,-0.392788289
3753.5,1.51996398,-0.396113892
3754,1.516205668,-0.396114763
3754.5,1.512292266,-0.399332486
3755,1.508263588,-0.399183838
3755.5,1.504060268,-0.402220561
3756,1.499714494,-0.401830664
3756.5,1.495268464,-0.404526025
3757,1.490880013,-0.40379905
3757.5,1.486394286,-0.406247997
3758,1.48191905,-0.405235135
3758.5,1.477455854,-0.40738473
3759,1.473033905,-0.406157753
3759.5,1.468442917,-0.408100925
3760,1.463944674,-0.40647176
3760.5,1.459617257,-0.408097326
3761,1.455191016,-0.406332727
3761.5,1.450791717,-0.407661086
3762,1.446515203,-0.4055458
3762.5,1.442332149,-0.406615803
3763,1.438244224,-0.404283639
3763.5,1.434183121,-0.405168323
3764,1.430124164,-0.402571898
3764.5,1.426241755,-0.403089653
3765,1.422542334,-0.400199603
3765.5,1.419002891,-0.400528989
3766,1.415573239,-0.397464259
3766.5,1.412314892,-0.39760984
3767,1.409153461,-0.394376335
3767.5,1.406203151,-0.3943204
3768,1.40345192,-0.390976251
3768.5,1.400717854,-0.390914267
3769,1.398022175,-0.387395904
3769.5,1.39558363,-0.387042302
3770,1.393333793,-0.383350484
3770.5,1.39130199,-0.382879834
3771,1.389500022,-0.379098016
3771.5,1.387906075,-0.37862514
3772,1.386446834,-0.374879393
3772.5,1.385136843,-0.374447852
3773,1.383851528,-0.370743155
3773.5,1.382635236,-0.37021791
3774,1.381688595,-0.366302842
3774.5,1.381020069,-0.365773308
3775,1.380311251,-0.361971622
3775.5,1.379864931,-0.361313436
3776,1.379714608,-0.357477931
3776.5,1.37964952,-0.356966145
3777,1.379824638,-0.353174453
3777.5,1.380194426,-0.352807331
3778,1.380598664,-0.349243215
3778.5,1.381062508,-0.349013368
3779,1.381548882,-0.345473768
3779.5,1.382254124,-0.345189922
3780,1.383120894,-0.341674446
3780.5,1.384197235,-0.341512416
3781,1.385289431,-0.33814838
3781.5,1.386610389,-0.338005454
3782,1.388133168,-0.334731254
3782.5,1.389832258,-0.334738873
3783,1.391801596,-0.331690663
3783.5,1.393730879,-0.332001922
3784,1.395954013,-0.32912536
3784.5,1.398193955,-0.329730539
3785,1.400567412,-0.327086932
3785.5,1.403180957,-0.327898773
3786,1.405898929,-0.325692196
3786.5,1.408557892,-0.326939372
3787,1.411313891,-0.325072771
3787.5,1.413958788,-0.326682841
3788,1.416680932,-0.325090254
3788.5,1.419393897,-0.327017613
3789,1.422116995,-0.325802443
3789.5,1.424722672,-0.328146278
3790,1.427210093,-0.327262382
3790.5,1.429677844,-0.329941056
3791,1.431817055,-0.32943262
3791.5,1.433934093,-0.332314513
3792,1.435845375,-0.332065554
3792.5,1.437578082,-0.335239703
3793,1.439029217,-0.335162083
3793.5,1.440438151,-0.338467245
3794,1.441488981,-0.338576106
3794.5,1.442498088,-0.341930321
3795,1.443350196,-0.342163644
3795.5,1.443987012,-0.345749915
3796,1.444327593,-0.346135859
3796.5,1.444432974,-0.349816505
3797,1.444154143,-0.35023641
3797.5,1.443683267,-0.353757528
3798,1.443144679,-0.354013527
3798.5,1.442383647,-0.357495998
3799,1.441533327,-0.357634861
3799.5,1.440634727,-0.361032161
3800,1.439601302,-0.361249094
3800.5,1.43818903,-0.364688006
3801,1.436740041,-0.364672735
3801.5,1.435253024,-0.367988355
3802,1.433553219,-0.368003215
3802.5,1.431650043,-0.371269864
3803,1.429533482,-0.371099079
3803.5,1.427409768,-0.374130022
3804,1.425124764,-0.373795747
3804.5,1.422824025,-0.376678836
3805,1.420293808,-0.37618504
3805.5,1.417844892,-0.378816091
3806,1.415254235,-0.378164534
3806.5,1.412669897,-0.380604391
3807,1.410067558,-0.379783379
3807.5,1.407359242,-0.382111383
3808,1.404600978,-0.381072977
3808.5,1.40189743,-0.383125428
3809,1.399329305,-0.381929049
3809.5,1.396664977,-0.384000807
3810,1.393879771,-0.382755349
3810.5,1.391020298,-0.384609113
3811,1.388193965,-0.3831345
3811.5,1.385290384,-0.384742745
3812,1.382622123,-0.38301514
3812.5,1.379826665,-0.384537852
3813,1.37718749,-0.382648138
3813.5,1.374457359,-0.38408864
3814,1.371724606,-0.382017407
3814.5,1.369134307,-0.383248968
3815,1.366407633,-0.381079371
3815.5,1.363818645,-0.382053583
3816,1.361273289,-0.379664707
3816.5,1.358828068,-0.380497805
3817,1.356330872,-0.377915874
3817.5,1.354077101,-0.378459009
3818,1.351872325,-0.375670305
3818.5,1.349974394,-0.375971892
3819,1.348334432,-0.373115425
3819.5,1.346758008,-0.373534461
3820,1.345274925,-0.370708929
3820.5,1.343850136,-0.371115048
3821,1.342504144,-0.368229433
3821.5,1.341305017,-0.368509352
3822,1.340327501,-0.365567624
3822.5,1.339443207,-0.365852626
3823,1.338869095,-0.362936289
3823.5,1.338296652,-0.363390245
3824,1.337938666,-0.360573285
3824.5,1.337609649,-0.361188381
3825,1.337368727,-0.358470553
3825.5,1.337339282,-0.35915923
3826,1.337412,-0.356660852
3826.5,1.337597609,-0.357686569
3827,1.337599158,-0.355542372
3827.5,1.337651014,-0.356766305
3828,1.337512016,-0.354808922
3828.5,1.33738482,-0.356117488
3829,1.337182641,-0.354202416
3829.5,1.33705616,-0.355623297
3830,1.336669445,-0.35386432
3830.5,1.336369038,-0.355210048
3831,1.336133838,-0.353476374
3831.5,1.335785508,-0.355023175
3832,1.335351706,-0.35339782
3832.5,1.334782362,-0.354958641
3833,1.33423543,-0.353265994
3833.5,1.333663821,-0.354800646
3834,1.333104849,-0.353166659
3834.5,1.332365274,-0.354745916
3835,1.331681371,-0.353023261
3835.5,1.330940247,-0.354520669
3836,1.330325723,-0.352743874
3836.5,1.329654455,-0.35425833
3837,1.329110026,-0.352486508
3837.5,1.32852447,-0.354111386
3838,1.32787621,-0.352415688
3838.5,1.327304482,-0.354030579
3839,1.326694965,-0.352406683
3839.5,1.326165676,-0.354122482
3840,1.325462341,-0.352698977
3840.5,1.32466805,-0.354466675
3841,1.323864818,-0.35299871
3841.5,1.323077321,-0.354815069
3842,1.322110772,-0.353512804
3842.5,1.320987821,-0.355291226
3843,1.319976807,-0.353912549
3843.5,1.31867063,-0.355756942
3844,1.317414403,-0.354287462
3844.5,1.315964341,-0.356026549
3845,1.314597607,-0.354446827
3845.5,1.312991977,-0.356084105
3846,1.311523795,-0.354266691
3846.5,1.310016394,-0.355727834
3847,1.308597803,-0.353803252
3847.5,1.307116747,-0.355121568
3848,1.30585897,-0.35299342
3848.5,1.304653645,-0.354280144
3849,1.303480387,-0.352109074
3849.5,1.302574873,-0.353311384
3850,1.301665902,-0.351258296
3850.5,1.300915956,-0.352579008
3851,1.300085545,-0.350703724
3851.5,1.299268484,-0.352137213
3852,1.29840064,-0.35026753
3852.5,1.297698259,-0.351691659
3853,1.297004104,-0.349935386
3853.5,1.29637146,-0.351581465
3854,1.295496583,-0.349992461
3854.5,1.294898272,-0.351583862
3855,1.294243336,-0.350326039
3855.5,1.293207645,-0.35225257
3856,1.292236924,-0.350958064
3856.5,1.29095757,-0.352935135
3857,1.289743781,-0.351466501
3857.5,1.288667798,-0.353358526
3858,1.287520647,-0.352154844
3858.5,1.286114454,-0.35427391
3859,1.284562349,-0.353077493
3859.5,1.282847047,-0.355089554
3860,1.281123877,-0.353718163
3860.5,1.279376388,-0.355617205
3861,1.277620792,-0.354153817
3861.5,1.275989413,-0.356040654
3862,1.274137735,-0.354766761
3862.5,1.272158027,-0.35662325
3863,1.270235777,-0.355161312
3863.5,1.26838851,-0.357014227
3864,1.266391397,-0.355768196
3864.5,1.264132023,-0.357668435
3865,1.261971712,-0.356238448
3865.5,1.259721994,-0.358198966
3866,1.257189035,-0.356891513
3866.5,1.254526258,-0.358639462
3867,1.251958728,-0.357119671
3867.5,1.249195337,-0.358861044
3868,1.246409059,-0.357277249
3868.5,1.243398428,-0.358956221
3869,1.240269184,-0.357206187
3869.5,1.237007022,-0.358583224
3870,1.233845353,-0.356488285
3870.5,1.230685711,-0.357731769
3871,1.227320552,-0.355583121
3871.5,1.223897219,-0.356505962
3872,1.220562458,-0.353931006
3872.5,1.217416167,-0.354594966
3873,1.214257717,-0.351998864
3873.5,1.211061358,-0.352642267
3874,1.207772255,-0.349916393
3874.5,1.204537868,-0.350345991
3875,1.201228261,-0.347504553
3875.5,1.197808981,-0.34769352
3876,1.19461453,-0.344481434
3876.5,1.191349983,-0.344575832
3877,1.188100576,-0.341143207
3877.5,1.185078382,-0.341036143
3878,1.18181479,-0.337653933
3878.5,1.178625941,-0.337301392
3879,1.175419331,-0.333715286
3879.5,1.172100306,-0.333114993
3880,1.169041276,-0.329121972
3880.5,1.165922999,-0.328381162
3881,1.162905455,-0.324140877
3881.5,1.160076618,-0.323225246
3882,1.157046914,-0.319066737
3882.5,1.153891921,-0.317897413
3883,1.150829077,-0.313225167
3883.5,1.147842288,-0.311608996
3884,1.145032763,-0.306500701
3884.5,1.142464757,-0.304540962
3885,1.140011907,-0.299306002
3885.5,1.137550592,-0.297160384
3886,1.135326147,-0.291533028
3886.5,1.133312464,-0.289114802
3887,1.131441951,-0.283379205
3887.5,1.129628539,-0.28080948
3888,1.127972722,-0.274803705
3888.5,1.126461744,-0.271901792
3889,1.125325203,-0.265557415
3889.5,1.12439549,-0.262640027
3890,1.123368979,-0.25626256
3890.5,1.122736096,-0.252809921
3891,1.122640967,-0.246155876
3891.5,1.122636914,-0.242958126
3892,1.122765422,-0.236260345
3892.5,1.12343061,-0.232898594
3893,1.124119639,-0.226523445
3893.5,1.124786735,-0.22322398
3894,1.1258955,-0.216475291
3894.5,1.127310634,-0.213224348
3895,1.128680944,-0.206545265
3895.5,1.130691767,-0.202896525
3896,1.133273602,-0.196260391
3896.5,1.136136651,-0.193233438
3897,1.139008522,-0.18709956
3897.5,1.14222014,-0.184243711
3898,1.145629883,-0.178359032
3898.5,1.149348855,-0.175809084
3899,1.153216362,-0.170329863
3899.5,1.157237172,-0.168017544
3900,1.161837816,-0.162764642
3900.5,1.166407228,-0.161144192
3901,1.171214104,-0.156311476
3901.5,1.17637527,-0.155179839
3902,1.181283355,-0.151182219
